stationid,latitude,longitude,country,min_year,max_year
"21946099999,70.616666600000002,147.883333300000004,RUSSIA,""1982"",""2021"""
"25123099999,68.750000000000000,161.283333300000010,RUSSIA,""1982"",""2021"""
"89034099999,-77.866666600000002,-34.616666600000002,ANTARCTICA,""1984"",""2021"""
"22217099999,67.150000000000006,32.350000000000001,RUSSIA,""1981"",""2021"""
"01049099999,69.976111000000003,23.371666999999999,NORWAY,""1981"",""2020"""
"24343099999,66.766666599999994,123.400000000000006,RUSSIA,""1981"",""2021"""
"01078099999,71.099999999999994,28.233333300000002,NORWAY,""1981"",""2021"""
"20069099999,79.483333299999998,76.983333299999998,RUSSIA,""1981"",""2020"""
"71924099999,74.716943999999998,-94.969443999999996,CANADA,""1981"",""2021"""
"71826099999,66.150000000000006,-65.716666599999996,CANADA,""1981"",""2021"""
"01008099999,78.246110999999999,15.465555999999999,SVALBARD,""1981"",""2020"""
"20674099999,73.500000000000000,80.400000000000006,RUSSIA,""1981"",""2021"""
"04202099999,76.531203000000005,-68.703160999999994,GREENLAND,""1982"",""2021"""
"71093099999,68.466666700000005,-66.783332999999999,CANADA,""1981"",""2017"""
"21908099999,70.133333300000004,113.966666599999996,RUSSIA,""1981"",""2021"""
"22106099999,68.599999999999994,31.800000000000001,RUSSIA,""1981"",""2021"""
"01001099999,70.933333300000001,-8.666666700000000,NORWAY,""1981"",""2021"""
"01167099999,68.700000000000003,15.416666599999999,NORWAY,""1985"",""2019"""
"02036099999,67.849999999999994,19.033333299999999,SWEDEN,""1981"",""2021"""
"01010099999,69.292500000000004,16.144166999999999,NORWAY,""1981"",""2021"""
"89512099999,-70.766666599999994,11.833333300000000,ANTARCTICA,""1981"",""2021"""
"22165099999,68.650000000000006,43.299999999999997,RUSSIA,""1981"",""2021"""
"22349099999,66.183333300000001,39.533333300000002,RUSSIA,""1981"",""2021"""
"23226099999,67.483333299999998,64.016666599999994,RUSSIA,""1981"",""2021"""
"22235099999,67.349999999999994,37.049999999999997,RUSSIA,""1981"",""2021"""
"01115099999,66.766666599999994,12.483333300000000,NORWAY,""1981"",""2021"""
"71141099999,70.633333300000004,-100.266666599999994,CANADA,""1981"",""2021"""
"04208099999,74.033333299999995,-57.816666599999998,GREENLAND,""1982"",""2021"""
"71092099999,68.650000000000006,-71.170000000000002,CANADA,""1981"",""2021"""
"20087099999,79.549999999999997,90.566666600000005,RUSSIA,""1981"",""2021"""
"01025099999,69.683333000000005,18.918918999999999,NORWAY,""1981"",""2020"""
"71095099999,72.683334000000002,-77.966667000000001,CANADA,""1981"",""2021"""
"89866099999,-77.433333300000001,163.750000000000000,ANTARCTICA,""1991"",""2021"""
"04330099999,74.299999999999997,-20.216666700000001,GREENLAND,""1982"",""2021"""
"70026027502,71.283400000000000,-156.781499999999994,UNITED STATES,""1981"",""2021"""
